tick,local_x,local_y,local_z,drift_m,slip_m,on_bus_support,below_depth_m
916,-0.2923,-0.5983,1.6041,1.0806,0.3935,1,0.0000
917,-0.2936,-0.5572,1.8627,1.3323,0.2618,1,0.0000
918,-0.2919,-0.5980,1.4732,0.9551,0.3916,1,0.0000
919,-0.2928,-0.5547,1.7302,1.2034,0.2606,1,0.0000
920,-0.2916,-0.5976,1.3429,0.8319,0.3897,1,0.0000
921,-0.2923,-0.5523,1.5975,1.0752,0.2585,1,0.0000
922,-0.2914,-0.5972,1.2132,0.7118,0.3868,1,0.0000
923,-0.2917,-0.5515,1.4665,0.9499,0.2574,1,0.0000
924,-0.2911,-0.5967,1.0841,0.5962,0.3851,1,0.0000
925,-0.2915,-0.5597,1.3385,0.8286,0.2570,1,0.0000
926,-0.2908,-0.5963,0.9555,0.4878,0.3847,1,0.0000
927,-0.2911,-0.5701,1.2110,0.7102,0.2569,1,0.0000
928,-0.2904,-0.5960,0.8271,0.3920,0.3848,1,0.0000
929,-0.2906,-0.5799,1.0839,0.5960,0.2573,1,0.0000
930,-0.2901,-0.5958,0.6989,0.3200,0.3853,1,0.0000
931,-0.2901,-0.5883,0.9569,0.4887,0.2581,1,0.0000
932,-0.2897,-0.5958,0.5709,0.2898,0.3861,1,0.0000
933,-0.2895,-0.5950,0.8301,0.3933,0.2592,1,0.0000
934,-0.2894,-0.5958,0.4429,0.3137,0.3872,1,0.0000
935,-0.2890,-0.5999,0.7032,0.3208,0.2603,1,0.0000
936,-0.2888,-0.5958,0.3148,0.3813,0.3884,1,0.0000
937,-0.2882,-0.6032,0.5761,0.2885,0.2614,1,0.0032
938,-0.2863,-0.5959,0.1867,0.4736,0.3895,1,0.0000
939,-0.2855,-0.6050,0.4490,0.3078,0.2625,1,0.0050
940,-0.2845,-0.5960,0.0584,0.5800,0.3907,1,0.0000
941,-0.2836,-0.6056,0.3218,0.3729,0.2635,1,0.0056
942,-0.2834,-0.5961,-0.0699,0.6942,0.3918,1,0.0000
943,-0.2823,-0.6053,0.1944,0.4650,0.2645,1,0.0053
944,-0.2828,-0.5961,-0.1984,0.8130,0.3929,1,0.0000
945,-0.2817,-0.6045,0.0669,0.5712,0.2654,1,0.0045
946,-0.2826,-0.5962,-0.3269,0.9345,0.3939,1,0.0000
947,-0.2813,-0.6032,-0.0606,0.6849,0.2664,1,0.0032
948,-0.2823,-0.5962,-0.4555,1.0577,0.3950,1,0.0000
949,-0.2809,-0.6018,-0.1882,0.8028,0.2674,1,0.0018
950,-0.2820,-0.5963,-0.5842,1.1822,0.3961,1,0.0000
951,-0.2806,-0.5999,-0.3158,0.9233,0.2685,1,0.0000
952,-0.2817,-0.5963,-0.7129,1.3074,0.3971,1,0.0000
953,-0.2802,-0.5931,-0.4433,1.0454,0.2696,1,0.0000
954,-0.2814,-0.5964,-0.8417,1.4334,0.3983,1,0.0000
955,-0.2799,-0.5852,-0.5710,1.1689,0.2709,1,0.0000
956,-0.2812,-0.5966,-0.9706,1.5600,0.3998,1,0.0000
957,-0.2795,-0.5775,-0.6989,1.2935,0.2724,1,0.0000
958,-0.2809,-0.5969,-1.1000,1.6874,0.4016,1,0.0000
959,-0.2792,-0.5712,-0.8270,1.4189,0.2742,1,0.0000
960,-0.2807,-0.5972,-1.2298,1.8155,0.4036,1,0.0000
961,-0.2788,-0.5676,-0.9554,1.5449,0.2760,1,0.0000
962,-0.2804,-0.5975,-1.3602,1.9444,0.4059,1,0.0000
963,-0.2785,-0.5664,-1.0841,1.6716,0.2778,1,0.0000
964,-0.2802,-0.5978,-1.4910,2.0739,0.4081,1,0.0000
965,-0.2782,-0.5674,-1.2132,1.7990,0.2795,1,0.0000
966,-0.2800,-0.5981,-1.6223,2.2040,0.4102,1,0.0000
967,-0.2780,-0.5700,-1.3427,1.9269,0.2810,1,0.0000
968,-0.2798,-0.5984,-1.7539,2.3346,0.4122,1,0.0000
969,-0.2776,-0.5726,-1.4726,2.0555,0.2825,1,0.0000
970,-0.2795,-0.5986,-1.8859,2.4656,0.4141,1,0.0000
971,-0.2773,-0.5662,-1.6030,2.1848,0.2847,1,0.0000
972,-0.2793,-0.5988,-2.0184,2.5973,0.4166,1,0.0000
973,-0.2770,-0.5592,-1.7338,2.3146,0.2873,1,0.0000
974,-0.2791,-0.5989,-2.1514,2.7295,0.4194,1,0.0000
975,-0.2767,-0.5548,-1.8648,2.4448,0.2899,1,0.0000
976,-0.2789,-0.5990,-2.2848,2.8622,0.4223,1,0.0000
977,-0.2765,-0.5533,-1.9960,2.5752,0.2924,1,0.0000
978,-0.2787,-0.5997,-2.4186,2.9954,0.4251,1,0.0000
979,-0.2762,-0.5541,-2.1275,2.7059,0.2946,1,0.0000
980,-0.2785,-0.5996,-2.5527,3.1289,0.4276,1,0.0000
981,-0.2759,-0.5599,-2.1262,2.7044,0.4283,1,0.0000
982,-0.2783,-0.5986,-2.4206,2.9973,0.2969,1,0.0000
983,-0.2759,-0.5697,-1.9920,2.5708,0.4296,1,0.0000
984,-0.2780,-0.5982,-2.2889,2.8662,0.2983,1,0.0000
985,-0.2758,-0.5798,-1.8575,2.4371,0.4318,1,0.0000
986,-0.2778,-0.5978,-2.1578,2.7358,0.3008,1,0.0000
987,-0.2757,-0.5885,-1.7234,2.3038,0.4345,1,0.0000
988,-0.2777,-0.5974,-2.0272,2.6059,0.3040,1,0.0000
989,-0.2756,-0.5954,-1.5897,2.1712,0.4375,1,0.0000
990,-0.2775,-0.5969,-1.8973,2.4767,0.3075,1,0.0000
991,-0.2756,-0.6003,-1.4567,2.0393,0.4406,1,0.0003
992,-0.2773,-0.5966,-1.7679,2.3481,0.3112,1,0.0000
993,-0.2756,-0.6036,-1.3246,1.9084,0.4433,1,0.0036
994,-0.2772,-0.5963,-1.6389,2.2201,0.3144,1,0.0000
995,-0.2754,-0.6058,-1.1924,1.7777,0.4466,1,0.0058
996,-0.2770,-0.5960,-1.5103,2.0926,0.3181,1,0.0000
997,-0.2752,-0.6079,-1.0607,1.6477,0.4497,1,0.0079
998,-0.2768,-0.5958,-1.3820,1.9655,0.3215,1,0.0000
999,-0.2751,-0.6102,-0.9295,1.5185,0.4528,1,0.0102
1000,-0.2766,-0.5955,-1.2541,1.8389,0.3250,1,0.0000
1001,-0.2750,-0.6104,-0.7979,1.3893,0.4564,1,0.0104
1002,-0.2764,-0.5953,-1.1265,1.7128,0.3289,1,0.0000
1003,-0.2749,-0.6086,-0.6665,1.2607,0.4602,1,0.0086
1004,-0.2762,-0.5952,-0.9991,1.5872,0.3329,1,0.0000
1005,-0.2747,-0.6051,-0.5352,1.1329,0.4640,1,0.0051
1006,-0.2760,-0.5952,-0.8718,1.4619,0.3367,1,0.0000
1007,-0.2746,-0.6007,-0.4039,1.0060,0.4679,1,0.0007
1008,-0.2758,-0.5953,-0.7444,1.3370,0.3405,1,0.0000
1009,-0.2744,-0.5964,-0.2726,0.8803,0.4718,1,0.0000
1010,-0.2756,-0.5954,-0.6169,1.2125,0.3443,1,0.0000
1011,-0.2743,-0.5930,-0.1412,0.7565,0.4757,1,0.0000
1012,-0.2754,-0.5956,-0.4892,1.0885,0.3480,1,0.0000
1013,-0.2741,-0.5905,-0.0096,0.6356,0.4796,1,0.0000
1014,-0.2752,-0.5957,-0.3613,0.9652,0.3518,1,0.0000
1015,-0.2740,-0.5892,0.1222,0.5198,0.4835,1,0.0000
1016,-0.2750,-0.5958,-0.2333,0.8432,0.3555,1,0.0000
1017,-0.2738,-0.5890,0.2541,0.4136,0.4874,1,0.0000
1018,-0.2747,-0.5959,-0.1051,0.7231,0.3592,1,0.0000
1019,-0.2877,-0.5906,0.3694,0.3473,0.4747,1,0.0000
1020,-0.2780,-0.5961,0.0232,0.6080,0.3464,1,0.0000
1021,-0.3011,-0.5919,0.4808,0.3125,0.4582,1,0.0000
1022,-0.2840,-0.5963,0.1514,0.5008,0.3299,1,0.0000
1023,-0.3110,-0.5927,0.5934,0.3125,0.4429,1,0.0000
1024,-0.2784,-0.5973,0.2817,0.3964,0.3135,1,0.0000
1025,-0.3041,-0.5931,0.7087,0.3368,0.4278,1,0.0000
1026,-0.2659,-0.5974,0.4119,0.3063,0.2992,1,0.0000
1027,-0.2870,-0.5978,0.8122,0.3795,0.4008,1,0.0000
1028,-0.2607,-0.5977,0.5422,0.2616,0.2712,1,0.0000
1029,-0.2812,-0.5987,0.9281,0.4602,0.3864,1,0.0000
1030,-0.2564,-0.5979,0.6728,0.2786,0.2565,1,0.0000
1031,-0.2748,-0.6034,1.0422,0.5517,0.3699,1,0.0034
1032,-0.2553,-0.5981,0.8036,0.3502,0.2395,1,0.0000
1033,-0.2722,-0.6052,1.1576,0.6532,0.3545,1,0.0052
1034,-0.2564,-0.5975,0.9332,0.4496,0.2251,1,0.0000
1035,-0.2721,-0.6034,1.2734,0.7600,0.3406,1,0.0034
1036,-0.2595,-0.5977,1.0631,0.5627,0.2107,1,0.0000
1037,-0.2732,-0.6011,1.3897,0.8699,0.3269,1,0.0011
1038,-0.2651,-0.5978,1.1933,0.6830,0.1966,1,0.0000
1039,-0.2768,-0.5984,1.5066,0.9826,0.3135,1,0.0000
1040,-0.2702,-0.5980,1.3239,0.8066,0.1829,1,0.0000
1041,-0.2800,-0.5956,1.6239,1.0965,0.3003,1,0.0000
1042,-0.2749,-0.5982,1.4547,0.9323,0.1694,1,0.0000
1043,-0.2827,-0.5929,1.7417,1.2114,0.2872,1,0.0000
1044,-0.2792,-0.5983,1.5858,1.0594,0.1561,1,0.0000
1045,-0.2851,-0.5905,1.8599,1.3271,0.2743,1,0.0000
1046,-0.2831,-0.5985,1.7171,1.1875,0.1430,1,0.0000
1047,-0.2872,-0.5885,1.9784,1.4435,0.2615,1,0.0000
1048,-0.2866,-0.5986,1.8487,1.3164,0.1301,1,0.0000
1049,-0.2891,-0.5870,2.0973,1.5605,0.2489,1,0.0000
1050,-0.2898,-0.5986,1.9805,1.4460,0.1174,1,0.0000
1051,-0.2906,-0.5860,2.2165,1.6780,0.2364,1,0.0000
1052,-0.2926,-0.5987,2.1124,1.5760,0.1049,1,0.0000
1053,-0.2920,-0.5854,2.3359,1.7960,0.2239,1,0.0000
1054,-0.2951,-0.5987,2.2445,1.7064,0.0924,1,0.0000
1055,-0.2932,-0.5853,2.4556,1.9144,0.2115,1,0.0000
1056,-0.2973,-0.5987,2.3767,1.8371,0.0801,1,0.0000
1057,-0.2943,-0.5856,2.5756,2.0332,0.1993,1,0.0000
1058,-0.2993,-0.5987,2.3759,1.8366,0.2001,1,0.0000
1059,-0.2987,-0.5868,2.4294,1.8894,0.0548,1,0.0000
1060,-0.3009,-0.5987,2.2420,1.7049,0.1878,1,0.0000
1061,-0.3025,-0.5880,2.2834,1.7460,0.0428,1,0.0000
1062,-0.3024,-0.5987,2.1081,1.5736,0.1756,1,0.0000
1063,-0.3058,-0.5893,2.1375,1.6031,0.0310,1,0.0000
1064,-0.3036,-0.5987,1.9742,1.4427,0.1635,1,0.0000
1065,-0.3085,-0.5905,1.9917,1.4608,0.0199,1,0.0000
1066,-0.3046,-0.5987,1.8404,1.3124,0.1516,1,0.0000
1067,-0.3107,-0.5918,1.8461,1.3194,0.0108,1,0.0000
1068,-0.3054,-0.5987,1.7066,1.1828,0.1398,1,0.0000
1069,-0.3123,-0.5929,1.7006,1.1789,0.0108,1,0.0000
1070,-0.3060,-0.5987,1.5728,1.0543,0.1281,1,0.0000
1071,-0.3135,-0.5941,1.5552,1.0398,0.0196,1,0.0000
1072,-0.3065,-0.5986,1.4390,0.9273,0.1165,1,0.0000
1073,-0.3141,-0.5951,1.4100,0.9026,0.0302,1,0.0000
1074,-0.3069,-0.5986,1.3053,0.8025,0.1050,1,0.0000
1075,-0.3143,-0.5961,1.2648,0.7683,0.0412,1,0.0000
1076,-0.3072,-0.5986,1.1716,0.6810,0.0936,1,0.0000
1077,-0.3141,-0.5971,1.1198,0.6386,0.0522,1,0.0000
1078,-0.3075,-0.5986,1.0379,0.5650,0.0822,1,0.0000
1079,-0.3135,-0.5981,0.9791,0.5203,0.0591,1,0.0000
1080,-0.3077,-0.5986,0.9042,0.4588,0.0751,1,0.0000
1081,-0.3127,-0.5991,0.8488,0.4230,0.0557,1,0.0000
1082,-0.3079,-0.5986,0.7705,0.3708,0.0784,1,0.0000
1083,-0.3122,-0.5994,0.7181,0.3482,0.0526,1,0.0000
1084,-0.3081,-0.5986,0.6368,0.3166,0.0813,1,0.0000
1085,-0.3120,-0.5993,0.5871,0.3128,0.0499,1,0.0000
1086,-0.3083,-0.5986,0.5031,0.3142,0.0840,1,0.0000
1087,-0.3121,-0.5991,0.4522,0.3314,0.0511,1,0.0000
1088,-0.3085,-0.5986,0.3694,0.3646,0.0829,1,0.0000
1089,-0.3120,-0.5991,0.3101,0.4022,0.0594,1,0.0000
1090,-0.3086,-0.5986,0.2357,0.4505,0.0745,1,0.0000
1091,-0.3117,-0.5990,0.1792,0.4951,0.0566,1,0.0000
1092,-0.3088,-0.5986,0.1020,0.5556,0.0772,1,0.0000
1093,-0.3117,-0.5989,0.0480,0.6027,0.0540,1,0.0000
1094,-0.3090,-0.5986,-0.0317,0.6709,0.0798,1,0.0000
1095,-0.3120,-0.5988,-0.0832,0.7183,0.0515,1,0.0000
1096,-0.3091,-0.5987,-0.1655,0.7921,0.0823,1,0.0000
1097,-0.3125,-0.5987,-0.2145,0.8387,0.0492,1,0.0000
1098,-0.3093,-0.5987,-0.2992,0.9168,0.0847,1,0.0000
1099,-0.3130,-0.5992,-0.3569,0.9725,0.0578,1,0.0000
1100,-0.3095,-0.5987,-0.4329,1.0437,0.0761,1,0.0000
1101,-0.3127,-0.5992,-0.4916,1.1008,0.0588,1,0.0000
1102,-0.3092,-0.5987,-0.5666,1.1720,0.0751,1,0.0000
1103,-0.3122,-0.5988,-0.6226,1.2269,0.0561,1,0.0000
1104,-0.3090,-0.5987,-0.7003,1.3014,0.0777,1,0.0000
1105,-0.3120,-0.5985,-0.7538,1.3541,0.0536,1,0.0000
1106,-0.3088,-0.5987,-0.8340,1.4316,0.0803,1,0.0000
1107,-0.3123,-0.5983,-0.8851,1.4822,0.0512,1,0.0000
1108,-0.3087,-0.5987,-0.9677,1.5624,0.0827,1,0.0000
1109,-0.3128,-0.5981,-1.0164,1.6109,0.0489,1,0.0000
1110,-0.3087,-0.5987,-1.1014,1.6936,0.0851,1,0.0000
1111,-0.3133,-0.5993,-1.1588,1.7509,0.0576,1,0.0000
1112,-0.3086,-0.5988,-1.2351,1.8252,0.0764,1,0.0000
1113,-0.3128,-0.5991,-1.2935,1.8835,0.0585,1,0.0000
1114,-0.3088,-0.5988,-1.3688,1.9571,0.0754,1,0.0000
1115,-0.3127,-0.5984,-1.4245,2.0128,0.0559,1,0.0000
1116,-0.3089,-0.5988,-1.5025,2.0893,0.0780,1,0.0000
1117,-0.3131,-0.5980,-1.5557,2.1425,0.0534,1,0.0000
1118,-0.3090,-0.5988,-1.6362,2.2216,0.0806,1,0.0000
1119,-0.3137,-0.5977,-1.6870,2.2726,0.0510,1,0.0000
1120,-0.3092,-0.5987,-1.7698,2.3541,0.0830,1,0.0000
1121,-0.3146,-0.5977,-1.8183,2.4028,0.0487,1,0.0000
1122,-0.3093,-0.5987,-1.9035,2.4867,0.0854,1,0.0000
1123,-0.3154,-0.5997,-1.9606,2.5441,0.0575,1,0.0000
1124,-0.3095,-0.5987,-2.0372,2.6194,0.0768,1,0.0000
1125,-0.3149,-0.5994,-2.0953,2.6777,0.0584,1,0.0000
1126,-0.3096,-0.5987,-2.1709,2.7522,0.0758,1,0.0000
1127,-0.3148,-0.5985,-2.2263,2.8079,0.0557,1,0.0000
1128,-0.3097,-0.5987,-2.3045,2.8850,0.0784,1,0.0000
1129,-0.3152,-0.5980,-2.3575,2.9383,0.0532,1,0.0000
1130,-0.3099,-0.5987,-2.4382,3.0180,0.0809,1,0.0000
1131,-0.3159,-0.5977,-2.4887,3.0688,0.0509,1,0.0000
1132,-0.3100,-0.5987,-2.5718,3.1510,0.0833,1,0.0000
1133,-0.3167,-0.5977,-2.4867,3.0670,0.0854,1,0.0000
1134,-0.3102,-0.5987,-2.4390,3.0188,0.0482,1,0.0000
1135,-0.3171,-0.6001,-2.3626,2.9436,0.0767,1,0.0001
1136,-0.3103,-0.5987,-2.3061,2.8867,0.0569,1,0.0000
1137,-0.3161,-0.5996,-2.2307,2.8124,0.0757,1,0.0000
1138,-0.3104,-0.5987,-2.1733,2.7546,0.0577,1,0.0000
1139,-0.3155,-0.5986,-2.0952,2.6777,0.0782,1,0.0000
1140,-0.3106,-0.5987,-2.0404,2.6227,0.0550,1,0.0000
1141,-0.3155,-0.5981,-1.9598,2.5433,0.0807,1,0.0000
1142,-0.3107,-0.5987,-1.9075,2.4908,0.0525,1,0.0000
1143,-0.3158,-0.5979,-1.8245,2.4091,0.0832,1,0.0000
1144,-0.3109,-0.5987,-1.7746,2.3590,0.0501,1,0.0000
1145,-0.3163,-0.5985,-1.6929,2.2788,0.0819,1,0.0000
1146,-0.3110,-0.5987,-1.6417,2.2274,0.0515,1,0.0000
1147,-0.3160,-0.5997,-1.5685,2.1556,0.0734,1,0.0000
1148,-0.3112,-0.5988,-1.5088,2.0959,0.0599,1,0.0000
1149,-0.3152,-0.5987,-1.4328,2.0214,0.0761,1,0.0000
1150,-0.3113,-0.5988,-1.3759,1.9645,0.0571,1,0.0000
1151,-0.3150,-0.5982,-1.2973,1.8876,0.0786,1,0.0000
1152,-0.3115,-0.5988,-1.2429,1.8334,0.0545,1,0.0000
1153,-0.3125,-0.5979,-1.1621,1.7540,0.0809,1,0.0000
1154,-0.3090,-0.5988,-1.1102,1.7023,0.0520,1,0.0000
1155,-0.3128,-0.5978,-1.0267,1.6210,0.0835,1,0.0000
1156,-0.3092,-0.5988,-0.9772,1.5718,0.0496,1,0.0000
1157,-0.3132,-0.5978,-0.8914,1.4886,0.0859,1,0.0000
1158,-0.3094,-0.5988,-0.8443,1.4417,0.0473,1,0.0000
1159,-0.3137,-0.5979,-0.7562,1.3568,0.0882,1,0.0000
1160,-0.3095,-0.5988,-0.7114,1.3122,0.0450,1,0.0000
1161,-0.3142,-0.5979,-0.6210,1.2258,0.0905,1,0.0000
1162,-0.3097,-0.5988,-0.5783,1.1834,0.0429,1,0.0000
1163,-0.3146,-0.5978,-0.4855,1.0955,0.0930,1,0.0000
1164,-0.3096,-0.5988,-0.4451,1.0553,0.0407,1,0.0000
1165,-0.3148,-0.5978,-0.3500,0.9665,0.0952,1,0.0000
1166,-0.3095,-0.5988,-0.3118,0.9287,0.0386,1,0.0000
1167,-0.3149,-0.5976,-0.2145,0.8396,0.0975,1,0.0000
1168,-0.3094,-0.5988,-0.1786,0.8043,0.0364,1,0.0000
1169,-0.3150,-0.5974,-0.0790,0.7159,0.0997,1,0.0000
1170,-0.3093,-0.5988,-0.0453,0.6832,0.0342,1,0.0000
1171,-0.3150,-0.5972,0.0564,0.5972,0.1019,1,0.0000
1172,-0.3092,-0.5988,0.0879,0.5675,0.0321,1,0.0000
1173,-0.3151,-0.5973,0.1918,0.4876,0.1040,1,0.0000
1174,-0.3091,-0.5988,0.2212,0.4615,0.0301,1,0.0000
1175,-0.3151,-0.5976,0.3270,0.3942,0.1060,1,0.0000
1176,-0.3089,-0.5988,0.3544,0.3732,0.0281,1,0.0000
1177,-0.3150,-0.5979,0.4623,0.3309,0.1080,1,0.0000
1178,-0.3086,-0.5988,0.4877,0.3179,0.0262,1,0.0000
1179,-0.3147,-0.5982,0.5975,0.3165,0.1100,1,0.0000
1180,-0.3083,-0.5988,0.6209,0.3136,0.0242,1,0.0000
1181,-0.3143,-0.5984,0.7328,0.3568,0.1120,1,0.0000
1182,-0.3081,-0.5998,0.7542,0.3621,0.0223,1,0.0000
1183,-0.3137,-0.5985,0.8680,0.4370,0.1140,1,0.0000
1184,-0.3077,-0.5998,0.8874,0.4465,0.0204,1,0.0000
1185,-0.3131,-0.5995,1.0033,0.5396,0.1160,1,0.0000
1186,-0.3073,-0.5998,1.0207,0.5506,0.0184,1,0.0000
1187,-0.3124,-0.5995,1.1385,0.6541,0.1179,1,0.0000
1188,-0.3069,-0.5998,1.1539,0.6651,0.0164,1,0.0000
1189,-0.3116,-0.5994,1.2737,0.7753,0.1199,1,0.0000
1190,-0.3071,-0.5989,1.2871,0.7857,0.0141,1,0.0000
1191,-0.3116,-0.5983,1.4088,0.9005,0.1217,1,0.0000
1192,-0.3074,-0.5989,1.4201,0.9098,0.0122,1,0.0000
1193,-0.3115,-0.5981,1.5438,1.0282,0.1237,1,0.0000
1194,-0.3078,-0.5989,1.5532,1.0361,0.0102,1,0.0000
1195,-0.3113,-0.5979,1.6788,1.1576,0.1256,1,0.0000
1196,-0.3081,-0.5989,1.6863,1.1640,0.0082,1,0.0000
1197,-0.3111,-0.5977,1.8138,1.2881,0.1276,1,0.0000
1198,-0.3085,-0.5989,1.8194,1.2929,0.0062,1,0.0000
1199,-0.3109,-0.5975,1.9489,1.4195,0.1295,1,0.0000
1200,-0.3089,-0.5990,1.9525,1.4226,0.0044,1,0.0000
1201,-0.3106,-0.5973,2.0839,1.5515,0.1314,1,0.0000
1202,-0.3093,-0.5990,2.0856,1.5529,0.0027,1,0.0000
1203,-0.3104,-0.5971,2.2189,1.6839,0.1334,1,0.0000
1204,-0.3098,-0.5990,2.2187,1.6836,0.0020,1,0.0000
1205,-0.3043,-0.5968,2.3528,1.8147,0.1343,1,0.0000
1206,-0.2990,-0.5996,2.3503,1.8113,0.0065,1,0.0000
1207,-0.2985,-0.5967,2.4875,1.9467,0.1372,1,0.0000
1208,-0.2995,-0.5990,2.4835,1.9429,0.0047,1,0.0000
1209,-0.2981,-0.5965,2.6225,2.0802,0.1391,1,0.0000
1210,-0.2999,-0.5990,2.4833,1.9428,0.1393,1,0.0000
1211,-0.2994,-0.5965,2.4910,1.9502,0.0081,1,0.0000
1212,-0.3004,-0.5990,2.3498,1.8111,0.1412,1,0.0000
1213,-0.3008,-0.5965,2.3594,1.8206,0.0099,1,0.0000
1214,-0.3010,-0.5990,2.2163,1.6797,0.1431,1,0.0000
1215,-0.3022,-0.5965,2.2278,1.6912,0.0118,1,0.0000
1216,-0.3015,-0.5990,2.0828,1.5486,0.1450,1,0.0000
1217,-0.3037,-0.5965,2.0962,1.5622,0.0138,1,0.0000
1218,-0.3021,-0.5990,1.9494,1.4181,0.1469,1,0.0000
1219,-0.3053,-0.5965,1.9646,1.4337,0.0158,1,0.0000
1220,-0.3027,-0.5990,1.8159,1.2881,0.1488,1,0.0000
1221,-0.3069,-0.5965,1.8330,1.3058,0.0178,1,0.0000
1222,-0.3032,-0.5990,1.6824,1.1590,0.1507,1,0.0000
1223,-0.3086,-0.5966,1.7014,1.1787,0.0199,1,0.0000
1224,-0.3039,-0.5990,1.5490,1.0309,0.1526,1,0.0000
1225,-0.3104,-0.5966,1.5698,1.0528,0.0220,1,0.0000
1226,-0.3045,-0.5990,1.4155,0.9045,0.1545,1,0.0000
1227,-0.3123,-0.5967,1.4382,0.9284,0.0241,1,0.0000
1228,-0.3052,-0.5990,1.2820,0.7803,0.1563,1,0.0000
1229,-0.2953,-0.5973,1.3122,0.8045,0.0318,1,0.0000
1230,-0.2867,-0.5990,1.1546,0.6567,0.1578,1,0.0000
1231,-0.2974,-0.5984,1.1803,0.6845,0.0278,1,0.0000
1232,-0.2853,-0.5990,1.0211,0.5390,0.1597,1,0.0000
1233,-0.2972,-0.5990,1.0485,0.5685,0.0298,1,0.0000
1234,-0.2843,-0.5990,0.8877,0.4309,0.1613,1,0.0000
1235,-0.2976,-0.5995,0.9166,0.4616,0.0319,1,0.0000
1236,-0.2839,-0.5990,0.7542,0.3418,0.1630,1,0.0000
1237,-0.2986,-0.5998,0.7848,0.3714,0.0340,1,0.0000
1238,-0.2839,-0.5990,0.6207,0.2896,0.1647,1,0.0000
1239,-0.3000,-0.5999,0.6529,0.3130,0.0360,1,0.0000
1240,-0.2844,-0.5990,0.4872,0.2945,0.1665,1,0.0000
1241,-0.3019,-0.6000,0.5211,0.3049,0.0381,1,0.0000
1242,-0.2851,-0.5990,0.3537,0.3542,0.1682,1,0.0000
1243,-0.3041,-0.5999,0.3892,0.3506,0.0403,1,0.0000
1244,-0.2860,-0.5990,0.2201,0.4471,0.1700,1,0.0000
1245,-0.3064,-0.5998,0.2573,0.4334,0.0424,1,0.0000
1246,-0.2868,-0.5990,0.0866,0.5568,0.1719,1,0.0000
1247,-0.3088,-0.5998,0.1255,0.5362,0.0446,1,0.0000
1248,-0.2878,-0.5990,-0.0470,0.6752,0.1737,1,0.0000
1249,-0.3112,-0.5997,-0.0064,0.6496,0.0468,1,0.0000
1250,-0.2887,-0.5990,-0.1805,0.7984,0.1755,1,0.0000
1251,-0.3137,-0.5996,-0.1383,0.7690,0.0490,1,0.0000
1252,-0.2895,-0.5990,-0.3141,0.9245,0.1774,1,0.0000
1253,-0.3161,-0.5995,-0.2702,0.8920,0.0513,1,0.0000
1254,-0.2901,-0.5990,-0.4477,1.0523,0.1794,1,0.0000
1255,-0.3183,-0.5994,-0.4022,1.0171,0.0536,1,0.0000
1256,-0.2905,-0.5990,-0.5813,1.1814,0.1813,1,0.0000
1257,-0.3203,-0.5994,-0.5341,1.1437,0.0558,1,0.0000
1258,-0.2906,-0.5990,-0.7149,1.3114,0.1833,1,0.0000
1259,-0.3221,-0.5994,-0.6660,1.2713,0.0582,1,0.0000
1260,-0.2906,-0.5990,-0.8486,1.4420,0.1852,1,0.0000
1261,-0.3238,-0.5994,-0.7980,1.3998,0.0605,1,0.0000
1262,-0.2905,-0.5990,-0.9822,1.5731,0.1872,1,0.0000
1263,-0.3254,-0.5994,-0.9299,1.5288,0.0629,1,0.0000
1264,-0.2902,-0.5990,-1.1159,1.7046,0.1892,1,0.0000
1265,-0.3268,-0.5994,-1.0619,1.6583,0.0652,1,0.0000
1266,-0.2901,-0.5990,-1.2496,1.8365,0.1912,1,0.0000
1267,-0.3286,-0.5994,-1.1939,1.7882,0.0677,1,0.0000
1268,-0.2913,-0.5990,-1.3833,1.9688,0.1930,1,0.0000
1269,-0.3317,-0.5995,-1.3259,1.9186,0.0701,1,0.0000
1270,-0.2926,-0.5990,-1.5170,2.1013,0.1950,1,0.0000
1271,-0.3348,-0.5995,-1.4579,2.0493,0.0726,1,0.0000
1272,-0.2939,-0.5990,-1.6507,2.2339,0.1971,1,0.0000
1273,-0.3380,-0.5996,-1.5899,2.1801,0.0751,1,0.0000
1274,-0.2952,-0.5990,-1.7844,2.3667,0.1992,1,0.0000
1275,-0.3412,-0.5996,-1.7219,2.3111,0.0776,1,0.0000
1276,-0.2965,-0.5990,-1.9182,2.4997,0.2013,1,0.0000
1277,-0.3446,-0.5997,-1.8540,2.4422,0.0802,1,0.0000
1278,-0.2979,-0.5990,-2.0519,2.6327,0.2034,1,0.0000
1279,-0.3480,-0.5997,-1.9860,2.5735,0.0828,1,0.0000
1280,-0.2994,-0.5990,-2.1857,2.7658,0.2055,1,0.0000
1281,-0.3514,-0.5998,-2.1181,2.7048,0.0854,1,0.0000
1282,-0.3008,-0.5990,-2.3195,2.8990,0.2077,1,0.0000
1283,-0.3550,-0.5998,-2.2501,2.8363,0.0880,1,0.0000
1284,-0.3023,-0.5990,-2.4534,3.0323,0.2099,1,0.0000
1285,-0.3586,-0.5998,-2.3822,2.9678,0.0907,1,0.0000
1286,-0.3039,-0.5990,-2.5872,3.1657,0.2121,1,0.0000
1287,-0.3606,-0.5999,-2.3810,2.9668,0.2139,1,0.0000
1288,-0.3054,-0.5990,-2.4544,3.0336,0.0918,1,0.0000
1289,-0.3610,-0.5998,-2.2464,2.8333,0.2153,1,0.0000
